scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000003210600029,televid6272_SCANNER19,ES38500708571227886160000003210600029,04/07/2025,28/06/2025,8571227886,ES385,Romance,ES,70,1,B,0.8078,B,,Match,D432/01,B
60000003210600029,televid6272_SCANNER19,ES385007085712278863460000003210600029,04/07/2025,28/06/2025,8571227886,ES385,Romance,ES,70,34,B,0.8403,B,,Match,D432/01,B
60000003210900290,televid6277_SCANNER19,ES911840972771257682760000003210900290,04/07/2025,21/06/2025,7277125768,ES911,Romance,ES,8409,27,TO AVOID GETTING,0.8408,TO AVOID GETTING,,Match,D432/01,to AVOID (us) [getting/being]/to AVOID/(us) [getting/being]
60000003210900296,televid6277_SCANNER19,ES911841572771257682660000003210900296,04/07/2025,21/06/2025,7277125768,ES911,Romance,ES,8415,26,SUCH A GOOD CHESS PLAYER,0.8254,SUCH A GOOD CHESS PLAYER,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003211200242,televid6249_SCANNER19,IT313000785712278861560000003211200242,04/07/2025,28/06/2025,8571227886,IT313,Romance,IT,7,15,IF,0.8302,1F,,NoMatch,D432/01,though
60000003211200242,televid6249_SCANNER19,IT313000785712278862260000003211200242,04/07/2025,28/06/2025,8571227886,IT313,Romance,IT,7,22,PLEASEABLE,0.8185,PLEASE ABLE,,NoMatch,D432/01,pleasure
60000003211200252,televid6249_SCANNER19,IT313001785712278863060000003211200252,04/07/2025,28/06/2025,8571227886,IT313,Romance,IT,17,30,KEEP AN EYE ON,0.8206,KEEP AN EYE ON,,Match,D432/01,keep an eye on/keep/an eye on/keep your eye on/keep/your eye on
60000003211200317,televid6249_SCANNER19,IT990000785712278861560000003211200317,04/07/2025,28/06/2025,8571227886,IT990,Romance,IT,7,15,IF,0.8317,1F,,NoMatch,D432/01,though
60000003211200318,televid6249_SCANNER19,IT990000885712278861560000003211200318,04/07/2025,28/06/2025,8571227886,IT990,Romance,IT,8,15,IF,0.8015,1F,,NoMatch,D432/01,though
60000003212000342,televid6273_SCANNER19,ES781000985712278864660000003212000342,04/07/2025,28/06/2025,8571227886,ES781,Romance,ES,9,46,C,0.8326,C,,Match,D432/01,C
60000003212600246,televid8324_SCANNER19,ES424007985712278861760000003212600246,04/07/2025,28/06/2025,8571227886,ES424,Romance,ES,79,17,BENEFITIONLY,0.8161,BENEFITIONLY,,Match,D432/01,beneficial
60000003212600716,televid8324_SCANNER19,ES71194077277125768460000003212600716,04/07/2025,21/06/2025,7277125768,ES711,Romance,ES,9407,4,B,0.8383,B,,Match,D432/01,B
60000003212600716,televid8324_SCANNER19,ES711940772771257681460000003212600716,04/07/2025,21/06/2025,7277125768,ES711,Romance,ES,9407,14,IF,0.8175,1F,,NoMatch,D432/01,though/if
60000003213100170,televid6287_SCANNER19,ES439915585712278863460000003213100170,04/07/2025,28/06/2025,8571227886,ES439,Romance,ES,9155,34,B,0.8441,B,,Match,D432/01,B
60000003213100198,televid6287_SCANNER19,ES439918485712278862860000003213100198,04/07/2025,28/06/2025,8571227886,ES439,Romance,ES,9184,28,"FROM TIM, NOBODY HAS",0.8022,"FROM TIM, NOBODY HAS",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003213100219,televid6287_SCANNER19,ES439905272771257683960000003213100219,04/07/2025,21/06/2025,7277125768,ES439,Romance,ES,9052,39,F,0.8331,F,,Match,D432/01,F
60000003213300489,televid6285_SCANNER19,ES211441572771257683060000003213300489,04/07/2025,21/06/2025,7277125768,ES211,Romance,ES,4415,30,WISH I HADN'T TELL,0.8436,WISH I HADN'T TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003214200265,TELEVID6281_SCANNER18,IT088000385712278863060000003214200265,04/07/2025,28/06/2025,8571227886,IT088,Romance,IT,3,30,GIVE AN EYE TO,0.8362,GLUE AN EYE TO,,NoMatch,D432/01,keep an eye on/keep/an eye on/keep your eye on/keep/your eye on
60000003214200458,TELEVID6281_SCANNER18,GR026004825893117293060000003214200458,04/07/2025,07/06/2025,2589311729,GR026,Greek,GR,48,30,WHETHER MY TEACHER IS IN,0.815,WHETHER MY TEACHER IS IN,,Match,D432/01,whether my teacher is in/whether my teacher/is in/whether my teacher 's in/whether my teacher/'s in
60000003216000683,TELEVID6276_SCANNER18,ES396003172771257682260000003216000683,04/07/2025,21/06/2025,7277125768,ES396,Romance,ES,31,22,DISLIKED,0.8192,DISCIKED,,NoMatch,D432/01,disliked
60000003216800101,TELEVID6271_SCANNER18,ES385000885712278862660000003216800101,04/07/2025,28/06/2025,8571227886,ES385,Romance,ES,8,26,JOHN OF HAVE EATEN,0.8149,JOHN OF HAVE EATEN,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003216800503,TELEVID6271_SCANNER18,IT42100298571227886160000003216800503,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,29,1,B,0.8396,B,,Match,D432/01,B
60000003216800503,TELEVID6271_SCANNER18,IT42100298571227886960000003216800503,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,29,9,IF,0.8083,1F,,NoMatch,D432/01,more
60000003216800514,TELEVID6271_SCANNER18,IT421004085712278862560000003216800514,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,40,25,WAS MADING BY TOM,0.8198,WAS MADING BY TOM,,Match,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003216800514,TELEVID6271_SCANNER18,IT421004085712278862760000003216800514,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,40,27,NOT WORTH FOR,0.8342,NOT WORTH FOR,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003216800519,TELEVID6271_SCANNER18,IT421004585712278862260000003216800519,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,45,22,PLEASE ABLE,0.8264,PLEASE ABLE,,Match,D432/01,pleasure
60000003216800525,TELEVID6271_SCANNER18,IT421005185712278863460000003216800525,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,51,34,B,0.8376,B,,Match,D432/01,B
60000003216800533,TELEVID6271_SCANNER18,IT421005985712278862660000003216800533,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,59,26,OF JOHN EATING,0.8017,OF JOHN EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003216800533,TELEVID6271_SCANNER18,IT421005985712278862860000003216800533,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,59,28,"TIM, NO BODY",0.8373,"TIM, NO BODY",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003216800535,TELEVID6271_SCANNER18,IT421006185712278862760000003216800535,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,61,27,NOT WORTH WORRING ABOUT,0.8254,NOT WORTH WORRING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003216800539,TELEVID6271_SCANNER18,IT421006585712278861660000003216800539,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,65,16,IT,0.8369,IT,,Match,D432/01,which
60000003216800541,TELEVID6271_SCANNER18,IT421006785712278861160000003216800541,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,67,11,IT,0.8031,IT,,Match,D432/01,them
60000003216800543,TELEVID6271_SCANNER18,IT421006985712278861160000003216800543,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,69,11,THEM,0.8482,THEM,,Match,D432/01,them
60000003216800543,TELEVID6271_SCANNER18,IT421006985712278862860000003216800543,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,69,28,TIM NOBODY HAS,0.8324,TIM NOBODY HAS,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003216800546,TELEVID6271_SCANNER18,IT42100728571227886160000003216800546,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,72,1,B,0.8023,B,,Match,D432/01,B
60000003216800554,TELEVID6271_SCANNER18,IT421008085712278863460000003216800554,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,80,34,--impossible--,0.8137,C,,NoMatch,D432/01,B
60000003216800566,TELEVID6271_SCANNER18,IT42100928571227886960000003216800566,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,92,9,IF,0.8449,1F,,NoMatch,D432/01,more
60000003216800566,TELEVID6271_SCANNER18,IT421009285712278861160000003216800566,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,92,11,IT,0.8138,IT,,Match,D432/01,them
60000003216800568,TELEVID6271_SCANNER18,IT421009485712278862760000003216800568,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,94,27,NOT WORTH WORRYING ABOUT,0.8294,NOT WORTH WORRYING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003216800570,TELEVID6271_SCANNER18,IT421009685712278863460000003216800570,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,96,34,--impossible--,0.8306,C,,NoMatch,D432/01,B
60000003216800573,TELEVID6271_SCANNER18,IT421009985712278861660000003216800573,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,99,16,IT,0.8443,IT,,Match,D432/01,which
60000003216800573,TELEVID6271_SCANNER18,IT421009985712278862960000003216800573,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,99,29,PAY ATTENTION TO,0.8499,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003216800574,TELEVID6271_SCANNER18,IT421010085712278861760000003216800574,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,100,17,BENEFITABLE,0.8078,BENEIITABLE,,NoMatch,D432/01,beneficial
60000003216800577,TELEVID6271_SCANNER18,IT421010385712278862660000003216800577,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,103,26,OF JOHN FOR EATING,0.8039,OF JOHN FOR EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003216800586,TELEVID6271_SCANNER18,IT42101128571227886360000003216800586,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,112,3,B,0.8214,B,,Match,D432/01,A
60000003216800594,TELEVID6271_SCANNER18,IT421012085712278861860000003216800594,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,120,18,CONSUME,0.8159,CONSUME,,Match,D432/01,consumption
60000003216800594,TELEVID6271_SCANNER18,IT421012085712278862060000003216800594,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,120,20,UNREALISTIC,0.8444,UNREALISTIE,,NoMatch,D432/01,unrealistic
60000003216800595,TELEVID6271_SCANNER18,IT421012185712278862960000003216800595,04/07/2025,28/06/2025,8571227886,IT421,Romance,IT,121,29,PAY ATTENTION CAREFULLY AT,0.8422,PAY ATTENTION CAREFULLY AT,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003217700110,TELEVID6284_SCANNER18,ES439906272771257683260000003217700110,04/07/2025,21/06/2025,7277125768,ES439,Romance,ES,9062,32,B,0.8026,B,,Match,D432/01,B
60000003217700111,TELEVID6284_SCANNER18,ES439906372771257681660000003217700111,04/07/2025,21/06/2025,7277125768,ES439,Romance,ES,9063,16,THE,0.828,THE,,Match,D432/01,no/little
60000003219200547,TELEVID6283_SCANNER18,ES43992238571227886160000003219200547,04/07/2025,28/06/2025,8571227886,ES439,Romance,ES,9223,1,B,0.8491,B,,Match,D432/01,B
60000003219200570,TELEVID6283_SCANNER18,ES439920185712278861460000003219200570,04/07/2025,28/06/2025,8571227886,ES439,Romance,ES,9201,14,UP,0.8278,UP,,Match,D432/01,up
60000003221200028,TELEVID6289_SCANNER19,ES393034385712278862160000003221200028,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,343,21,AFFORDABLE,0.8115,AFFORDABLE,,Match,D432/01,affordable
60000003221200028,TELEVID6289_SCANNER19,ES393034385712278862260000003221200028,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,343,22,PLEASED,0.8317,PLEASED,,Match,D432/01,pleasure
60000003221200346,TELEVID6289_SCANNER19,ES39304108571227886660000003221200346,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,410,6,B,0.8396,B,,Match,D432/01,B
60000003221200346,TELEVID6289_SCANNER19,ES393041085712278861560000003221200346,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,410,15,THOUGH,0.8155,T40UG4,,NoMatch,D432/01,though
60000003221200453,TELEVID6289_SCANNER19,ES393027485712278862060000003221200453,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,274,20,UNREALISTIC,0.8438,UNREALISTIC,,Match,D432/01,unrealistic
60000003221400123,TELEVID6291_SCANNER19,ES393030985712278862560000003221400123,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,309,25,WAS MADE UP BY,0.8354,WAS MAIE UP BY,,NoMatch,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003221400202,TELEVID6291_SCANNER19,ES393002685712278862260000003221400202,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,26,22,PLEASANTMENT,0.8463,PLEASANTMENT,,Match,D432/01,pleasure
60000003221400202,TELEVID6291_SCANNER19,ES393002685712278862960000003221400202,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,26,29,PAY ATTENTION TO,0.8401,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003221400202,TELEVID6291_SCANNER19,ES393002685712278863460000003221400202,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,26,34,B,0.805,--blank--,,NoMatch,D432/01,B
60000003221400218,TELEVID6291_SCANNER19,ES393004285712278862760000003221400218,07/07/2025,28/06/2025,8571227886,ES393,Romance,ES,42,27,NOT WORTH WORRYING ABOUT,0.8454,NOT WORTH WORRYING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003221400497,TELEVID6291_SCANNER19,ES71700198571227886360000003221400497,07/07/2025,28/06/2025,8571227886,ES717,Romance,ES,19,3,B,0.8119,B,,Match,D432/01,A
60000003221400514,TELEVID6291_SCANNER19,ES71700378571227886760000003221400514,07/07/2025,28/06/2025,8571227886,ES717,Romance,ES,37,7,D,0.8242,D,,Match,D432/01,D
60000003221400514,TELEVID6291_SCANNER19,ES717003785712278861460000003221400514,07/07/2025,28/06/2025,8571227886,ES717,Romance,ES,37,14,THE,0.8053,THF,,NoMatch,D432/01,up
60000003221400573,TELEVID6291_SCANNER19,ES71700978571227886460000003221400573,07/07/2025,28/06/2025,8571227886,ES717,Romance,ES,97,4,--impossible--,0.8376,C,,NoMatch,D432/01,B
60000003221600065,TELEVID6293_SCANNER19,IT032000685712278863060000003221600065,07/07/2025,28/06/2025,8571227886,IT032,Romance,IT,6,30,TAKE AN EYE TO,0.8036,TAKE ANEYE TO,,NoMatch,D432/01,keep an eye on/keep/an eye on/keep your eye on/keep/your eye on
60000003221600159,TELEVID6293_SCANNER19,IT69200237277125768460000003221600159,07/07/2025,21/06/2025,7277125768,IT692,Romance,IT,23,4,B,0.834,B,,Match,D432/01,B
60000003221600159,TELEVID6293_SCANNER19,IT692002372771257683460000003221600159,07/07/2025,21/06/2025,7277125768,IT692,Romance,IT,23,34,B,0.8321,B,,Match,D432/01,D
60000003221600162,TELEVID6293_SCANNER19,IT692002672771257681860000003221600162,07/07/2025,21/06/2025,7277125768,IT692,Romance,IT,26,18,--blank--,0.8101,T,,NoMatch,D432/01,third
60000003221600230,TELEVID6293_SCANNER19,IT03200128571227886460000003221600230,07/07/2025,28/06/2025,8571227886,IT032,Romance,IT,12,4,B,0.8299,B,,Match,D432/01,B
60000003221600230,TELEVID6293_SCANNER19,IT032001285712278862060000003221600230,07/07/2025,28/06/2025,8571227886,IT032,Romance,IT,12,20,UNREALISTIC,0.8243,UNREALISTIC,,Match,D432/01,unrealistic
60000003221600303,TELEVID6293_SCANNER19,ES211870185712278862560000003221600303,07/07/2025,28/06/2025,8571227886,ES211,Romance,ES,8701,25,WAS MADE BY,0.8422,WAS MADE BY,,Match,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003221600431,TELEVID6293_SCANNER19,ES815042885712278861360000003221600431,07/07/2025,28/06/2025,8571227886,ES815,Romance,ES,428,13,MANY,0.8152,MANY,,Match,D432/01,many
60000003221900037,TELEVID6294_SCANNER19,ES09501167277125768160000003221900037,07/07/2025,21/06/2025,7277125768,ES095,Romance,ES,116,1,A,0.8147,A,,Match,D432/01,D
60000003221900037,TELEVID6294_SCANNER19,ES09501167277125768360000003221900037,07/07/2025,21/06/2025,7277125768,ES095,Romance,ES,116,3,B,0.8475,"B, C",,NoMatch,D432/01,C
60000003221900037,TELEVID6294_SCANNER19,ES09501167277125768460000003221900037,07/07/2025,21/06/2025,7277125768,ES095,Romance,ES,116,4,B,0.81,B,,Match,D432/01,B
60000003221900037,TELEVID6294_SCANNER19,ES095011672771257683060000003221900037,07/07/2025,21/06/2025,7277125768,ES095,Romance,ES,116,30,WISH I DIDN'T TOLD,0.8027,WISH I DIDN'T TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003221900212,TELEVID6294_SCANNER19,ES09500497277125768360000003221900212,07/07/2025,21/06/2025,7277125768,ES095,Romance,ES,49,3,B,0.8292,B,,Match,D432/01,C
60000003222100137,TELEVID8327_SCANNER19,DE00800297277125768760000003222100137,07/07/2025,21/06/2025,7277125768,DE008,Germanic,DE,29,7,B,0.8418,B,,Match,D432/01,C
60000003222100137,TELEVID8327_SCANNER19,DE008002972771257681460000003222100137,07/07/2025,21/06/2025,7277125768,DE008,Germanic,DE,29,14,IF,0.8194,1F,,NoMatch,D432/01,though/if
60000003222100206,TELEVID8327_SCANNER19,IT317000185712278861960000003222100206,07/07/2025,28/06/2025,8571227886,IT317,Romance,IT,1,19,FLIGHT,0.8116,--blank--,,NoMatch,D432/01,flights
60000003222100209,TELEVID8327_SCANNER19,IT317000485712278861260000003222100209,07/07/2025,28/06/2025,8571227886,IT317,Romance,IT,4,12,IS,0.8439,IS,,Match,D432/01,was
60000003222100213,TELEVID8327_SCANNER19,IT317000885712278863060000003222100213,07/07/2025,28/06/2025,8571227886,IT317,Romance,IT,8,30,TAKE AN EYE TO,0.8314,TAKE AN EYE TO,,Match,D432/01,keep an eye on/keep/an eye on/keep your eye on/keep/your eye on
60000003223100567,TELEVID6309_SCANNER19,IT844000885712278863460000003223100567,07/07/2025,28/06/2025,8571227886,IT844,Romance,IT,8,34,B,0.8169,B,,Match,D432/01,B
60000003223100570,TELEVID6309_SCANNER19,IT844001185712278862560000003223100570,07/07/2025,28/06/2025,8571227886,IT844,Romance,IT,11,25,WAS MADE BY,0.8393,WTS MADE BY,,NoMatch,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003223500563,TELEVID6299_SCANNER19,IT421012785712278863460000003223500563,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,127,34,B,0.836,B,,Match,D432/01,B
60000003223500568,TELEVID6299_SCANNER19,IT421013285712278862960000003223500568,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,132,29,PAY ATTENTION TO,0.8266,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003223500569,TELEVID6299_SCANNER19,IT42101338571227886160000003223500569,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,133,1,B,0.8446,B,,Match,D432/01,B
60000003223500573,TELEVID6299_SCANNER19,IT42101378571227886460000003223500573,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,137,4,B,0.8414,B,,Match,D432/01,B
60000003223500574,TELEVID6299_SCANNER19,IT421013885712278862660000003223500574,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,138,26,OF JOHN EATING,0.8238,OF JOHN EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003223500579,TELEVID6299_SCANNER19,IT421014385712278862760000003223500579,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,143,27,NOT WORTH WORRYING ABOUT,0.8434,NOT WORTH WORRYING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003223500790,TELEVID6299_SCANNER19,IT421000485712278863460000003223500790,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,4,34,B,0.8321,B,,Match,D432/01,B
60000003223800110,TELEVID6298_SCANNER19,IT421002785712278862760000003223800110,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,27,27,NOT WORTH WORRYING ABOUT,0.8031,NOT WORRYING ABOUT,,NoMatch,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003223800118,TELEVID6298_SCANNER19,IT421015185712278861660000003223800118,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,151,16,SO,0.8113,SO,,Match,D432/01,which
60000003223800120,TELEVID6298_SCANNER19,IT42101538571227886760000003223800120,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,153,7,D,0.8224,--impossible--,,NoMatch,D432/01,D
60000003223800120,TELEVID6298_SCANNER19,IT421015385712278861560000003223800120,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,153,15,IF,0.8161,1F,,NoMatch,D432/01,though
60000003223800334,TELEVID6298_SCANNER19,IT421001185712278862860000003223800334,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,11,28,"FROM TIM, NOBODY HAS",0.8249,"FROM TIM, NOBODY HAS",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003223800335,TELEVID6298_SCANNER19,IT421001285712278862760000003223800335,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,12,27,NOT THAT WORTH,0.8108,NOTTHAT WORTH,,NoMatch,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003223800335,TELEVID6298_SCANNER19,IT421001285712278862960000003223800335,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,12,29,PAY ATTENTION TO,0.8233,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003223800336,TELEVID6298_SCANNER19,IT421001385712278861560000003223800336,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,13,15,THOUGH,0.8019,THOUGH,,Match,D432/01,though
60000003223800337,TELEVID6298_SCANNER19,IT42100148571227886960000003223800337,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,14,9,MORE,0.8242,MORE,,Match,D432/01,more
60000003223800337,TELEVID6298_SCANNER19,IT421001485712278862560000003223800337,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,14,25,HAS BEEN MADE BY,0.8297,HAS BEEN MADE BY,,Match,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003223800337,TELEVID6298_SCANNER19,IT421001485712278862860000003223800337,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,14,28,FROM TIM NOBODY,0.8323,FROM TIM NOBODY,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003223800339,TELEVID6298_SCANNER19,IT421001685712278861860000003223800339,07/07/2025,28/06/2025,8571227886,IT421,Romance,IT,16,18,CONSUMATION,0.8136,CONSUMATION,,Match,D432/01,consumption
